match_id,division,date,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odds_b365_home,odds_b365_draw,odds_b365_away,odds_avg_home,odds_avg_draw,odds_avg_away,season
6831,E0,2009-03-04,Blackburn,Everton,0,0,D,0,0,D,A Wiley,8,9,3,5,11,14,2,4,1,0,0,0,2.5,3.25,2.9,,,,2008-2009
6833,E0,2009-03-04,Man City,Aston Villa,2,0,H,1,0,H,C Foy,15,7,7,5,7,11,6,5,1,2,0,0,2.5,3.3,2.87,,,,2008-2009
6838,E0,2009-03-07,Sunderland,Tottenham,1,1,D,1,0,H,P Dowd,8,13,3,8,17,9,4,1,3,2,0,0,2.87,3.3,2.5,,,,2008-2009
6839,E0,2009-03-11,Fulham,Blackburn,1,2,A,1,0,H,R Styles,10,16,8,9,14,8,9,9,1,1,0,0,2.25,3.2,3.4,,,,2008-2009
6845,E0,2009-03-14,Middlesbrough,Portsmouth,1,1,D,0,1,A,M Atkinson,16,8,11,4,9,11,12,4,1,3,1,0,2.2,3.2,3.5,,,,2008-2009
6840,E0,2009-03-14,Arsenal,Blackburn,4,0,H,1,0,H,P Dowd,18,7,12,3,8,14,7,4,0,4,0,0,1.44,4.33,8,,,,2008-2009
6841,E0,2009-03-14,Bolton,Fulham,1,3,A,1,1,D,C Foy,14,14,9,8,10,7,4,5,0,0,0,0,2.1,3.25,3.75,,,,2008-2009
6842,E0,2009-03-14,Everton,Stoke,3,1,H,2,0,H,A Marriner,17,10,13,5,7,12,4,9,0,1,0,0,1.5,4,7.5,,,,2008-2009
6843,E0,2009-03-14,Hull,Newcastle,1,1,D,1,1,D,H Webb,9,9,2,3,18,13,3,3,3,3,0,0,2.62,3.25,2.75,,,,2008-2009
6844,E0,2009-03-14,Man United,Liverpool,1,4,A,1,2,A,A Wiley,14,9,9,6,14,15,10,3,2,3,1,0,1.91,3.3,4.5,,,,2008-2009
6846,E0,2009-03-14,Sunderland,Wigan,1,2,A,1,2,A,M Dean,7,9,3,5,8,11,6,2,0,1,0,0,2.2,3.2,3.5,,,,2008-2009
6848,E0,2009-03-15,Chelsea,Man City,1,0,H,1,0,H,M Riley,18,6,6,3,7,8,4,3,0,2,0,0,1.4,4.5,9,,,,2008-2009
6847,E0,2009-03-15,Aston Villa,Tottenham,1,2,A,0,1,A,S Bennett,11,10,5,9,12,9,9,5,1,3,0,0,2,3.3,4,,,,2008-2009
6849,E0,2009-03-16,West Ham,West Brom,0,0,D,0,0,D,M Halsey,9,8,4,4,10,10,3,4,1,1,0,0,1.67,3.6,5.75,,,,2008-2009
6855,E0,2009-03-21,Tottenham,Chelsea,1,0,H,0,0,D,M Dean,8,15,4,9,14,8,8,7,2,2,0,0,4.5,3.5,1.83,,,,2008-2009
6856,E0,2009-03-21,West Brom,Bolton,1,1,D,0,0,D,H Webb,11,14,4,11,10,12,8,4,2,1,0,0,2.4,3.3,3,,,,2008-2009
6854,E0,2009-03-21,Stoke,Middlesbrough,1,0,H,0,0,D,L Mason,10,17,4,8,18,13,5,4,4,1,0,0,2.25,3.3,3.3,,,,2008-2009
6850,E0,2009-03-21,Blackburn,West Ham,1,1,D,0,1,A,C Foy,15,6,11,2,14,9,6,1,2,1,0,0,1.9,3.4,4.33,,,,2008-2009
6852,E0,2009-03-21,Newcastle,Arsenal,1,3,A,0,0,D,M Halsey,11,15,8,10,12,12,8,4,0,1,0,0,5,3.6,1.72,,,,2008-2009
6853,E0,2009-03-21,Portsmouth,Everton,2,1,H,1,1,D,P Walton,16,5,11,2,19,8,7,4,2,1,0,0,2.75,3.2,2.62,,,,2008-2009
6851,E0,2009-03-21,Fulham,Man United,2,0,H,1,0,H,P Dowd,15,13,6,8,14,10,3,4,2,4,0,2,8,4.2,1.44,,,,2008-2009
6857,E0,2009-03-22,Liverpool,Aston Villa,5,0,H,3,0,H,M Atkinson,14,6,7,4,10,13,4,6,1,3,0,1,1.44,4.2,8,,,,2008-2009
6858,E0,2009-03-22,Man City,Sunderland,1,0,H,0,0,D,S Tanner,18,6,10,5,16,12,7,7,3,6,0,1,1.66,3.6,5.5,,,,2008-2009
6859,E0,2009-03-22,Wigan,Hull,1,0,H,0,0,D,A Marriner,16,8,6,2,14,13,5,4,1,3,0,0,1.72,3.6,5,,,,2008-2009
6867,E0,2009-04-04,West Ham,Sunderland,2,0,H,1,0,H,M Jones,16,14,11,9,10,7,11,8,1,1,0,0,2.1,3.2,3.75,,,,2008-2009
6865,E0,2009-04-04,Newcastle,Chelsea,0,2,A,0,0,D,R Styles,6,16,4,10,7,17,4,6,0,2,0,0,5,3.6,1.72,,,,2008-2009
6864,E0,2009-04-04,Hull,Portsmouth,0,0,D,0,0,D,C Foy,9,7,1,2,13,14,1,4,0,2,0,1,2.62,3.25,2.75,,,,2008-2009
6866,E0,2009-04-04,West Brom,Stoke,0,2,A,0,1,A,M Atkinson,12,9,9,6,10,10,6,3,2,1,0,0,2.2,3.25,3.4,,,,2008-2009
6862,E0,2009-04-04,Bolton,Middlesbrough,4,1,H,2,1,H,A Wiley,16,19,9,4,20,14,7,5,2,1,0,0,2.1,3.3,3.6,,,,2008-2009
6861,E0,2009-04-04,Blackburn,Tottenham,2,1,H,0,1,A,P Walton,11,9,6,3,13,9,4,7,1,1,0,1,2.62,3.25,2.75,,,,2008-2009
6860,E0,2009-04-04,Arsenal,Man City,2,0,H,1,0,H,A Marriner,17,9,9,4,11,9,7,2,1,3,0,0,1.53,3.75,7.5,,,,2008-2009
6863,E0,2009-04-04,Fulham,Liverpool,0,1,A,0,0,D,S Bennett,3,19,1,10,8,10,3,6,2,2,0,0,6,3.75,1.61,,,,2008-2009
6868,E0,2009-04-05,Everton,Wigan,4,0,H,1,0,H,P Dowd,14,14,10,8,17,11,1,4,0,3,0,0,1.72,3.4,5.5,,,,2008-2009
6869,E0,2009-04-05,Man United,Aston Villa,3,2,H,1,1,D,M Riley,14,8,9,8,11,15,8,4,1,2,0,0,1.4,4.33,9,,,,2008-2009
6876,E0,2009-04-11,Tottenham,West Ham,1,0,H,0,0,D,M Atkinson,14,8,9,6,9,12,10,1,1,4,0,0,1.73,3.5,5.5,,,,2008-2009
6870,E0,2009-04-11,Chelsea,Bolton,4,3,H,1,0,H,P Walton,20,14,9,6,11,17,8,4,0,0,0,0,1.25,5.5,15,,,,2008-2009
6871,E0,2009-04-11,Liverpool,Blackburn,4,0,H,2,0,H,M Riley,22,7,12,5,6,13,7,2,2,1,0,0,1.33,4.75,11,,,,2008-2009
6872,E0,2009-04-11,Middlesbrough,Hull,3,1,H,2,1,H,P Dowd,15,12,9,6,15,16,3,3,3,3,0,0,2.1,3.3,3.75,,,,2008-2009
6873,E0,2009-04-11,Portsmouth,West Brom,2,2,D,1,0,H,M Dean,14,12,4,7,16,10,4,2,3,1,0,0,1.73,3.5,5.5,,,,2008-2009
6874,E0,2009-04-11,Stoke,Newcastle,1,1,D,1,0,H,C Foy,17,8,6,2,14,11,8,4,4,2,0,0,2.5,3.25,2.88,,,,2008-2009
6875,E0,2009-04-11,Sunderland,Man United,1,2,A,0,1,A,R Styles,12,18,7,8,6,3,5,4,1,2,0,0,7.5,4,1.5,,,,2008-2009
6877,E0,2009-04-11,Wigan,Arsenal,1,4,A,1,0,H,A Wiley,11,15,5,8,15,16,6,5,3,3,0,0,5.25,3.5,1.73,,,,2008-2009
6879,E0,2009-04-12,Man City,Fulham,1,3,A,1,0,H,M Halsey,13,15,5,11,9,8,8,3,0,1,0,0,1.91,3.4,4.33,,,,2008-2009
6878,E0,2009-04-12,Aston Villa,Everton,3,3,D,1,2,A,H Webb,15,10,8,6,9,15,11,7,0,2,0,0,2.2,3.25,3.5,,,,2008-2009
6880,E0,2009-04-18,Aston Villa,West Ham,1,1,D,1,0,H,R Styles,17,18,7,9,9,10,12,11,2,3,0,0,1.67,3.6,5.5,,,,2008-2009
6881,E0,2009-04-18,Middlesbrough,Fulham,0,0,D,0,0,D,P Walton,18,11,14,6,10,14,9,1,3,1,0,0,2.25,3.25,3.3,,,,2008-2009
6882,E0,2009-04-18,Portsmouth,Bolton,1,0,H,0,0,D,P Dowd,20,5,10,1,11,14,6,5,2,4,0,0,2.1,3.3,3.6,,,,2008-2009
6883,E0,2009-04-18,Stoke,Blackburn,1,0,H,0,0,D,H Webb,6,3,2,1,11,4,4,6,3,1,0,0,2.4,3.25,3,,,,2008-2009
6884,E0,2009-04-18,Sunderland,Hull,1,0,H,1,0,H,M Dean,8,13,4,3,11,23,6,6,2,3,0,0,1.91,3.4,4.2,,,,2008-2009
6885,E0,2009-04-19,Man City,West Brom,4,2,H,2,1,H,M Jones,18,26,11,17,18,14,3,9,1,2,0,0,1.57,3.8,6.5,,,,2008-2009
6886,E0,2009-04-19,Tottenham,Newcastle,1,0,H,1,0,H,M Halsey,22,8,18,3,13,15,4,7,1,2,0,0,1.67,3.6,5.5,,,,2008-2009
6887,E0,2009-04-21,Liverpool,Arsenal,4,4,D,0,1,A,H Webb,22,8,15,4,10,12,12,0,0,1,0,0,1.72,3.6,5,,,,2008-2009
6889,E0,2009-04-22,Man United,Portsmouth,2,0,H,1,0,H,P Walton,20,5,14,1,10,8,6,2,1,0,0,0,1.25,5.5,13,,,,2008-2009
6888,E0,2009-04-22,Chelsea,Everton,0,0,D,0,0,D,M Halsey,18,14,6,5,9,10,4,6,0,1,0,0,1.44,4.2,8.5,,,,2008-2009
6896,E0,2009-04-25,West Ham,Chelsea,0,1,A,0,0,D,M Dean,8,20,6,8,9,11,3,5,1,0,0,0,4.75,3.3,1.85,,,,2008-2009
6895,E0,2009-04-25,West Brom,Sunderland,3,0,H,1,0,H,M Halsey,15,9,9,5,9,14,6,3,0,1,0,0,2.5,3.3,2.87,,,,2008-2009
6894,E0,2009-04-25,Man United,Tottenham,5,2,H,0,2,A,H Webb,21,6,14,4,14,10,6,2,3,3,0,0,1.44,4,9,,,,2008-2009
6891,E0,2009-04-25,Everton,Man City,1,2,A,0,1,A,A Wiley,12,16,4,10,12,14,5,3,1,3,0,0,1.83,3.5,4.5,,,,2008-2009
6892,E0,2009-04-25,Fulham,Stoke,1,0,H,1,0,H,L Mason,10,9,7,2,8,11,5,7,1,2,0,0,1.75,3.5,5,,,,2008-2009
6890,E0,2009-04-25,Bolton,Aston Villa,1,1,D,0,1,A,L Probert,9,14,6,6,12,9,4,5,0,1,0,0,3.1,3.3,2.37,,,,2008-2009
6893,E0,2009-04-25,Hull,Liverpool,1,3,A,0,1,A,M Atkinson,7,21,5,8,15,14,3,8,3,1,1,0,10,4.5,1.36,,,,2008-2009
6897,E0,2009-04-26,Arsenal,Middlesbrough,2,0,H,1,0,H,C Foy,15,5,11,4,8,13,8,1,0,0,0,0,1.5,4.2,7.5,,,,2008-2009
6898,E0,2009-04-26,Blackburn,Wigan,2,0,H,1,0,H,P Walton,14,17,8,8,11,11,3,9,0,0,0,0,1.9,3.4,4.2,,,,2008-2009
6899,E0,2009-04-27,Newcastle,Portsmouth,0,0,D,0,0,D,M Riley,13,15,8,7,13,8,7,10,2,2,0,0,2,3.5,3.75,,,,2008-2009
6905,E0,2009-05-02,Tottenham,West Brom,1,0,H,1,0,H,R Styles,16,10,9,7,6,7,9,7,1,1,0,0,1.5,4,7,,,,2008-2009
6904,E0,2009-05-02,Stoke,West Ham,0,1,A,0,1,A,P Walton,13,7,7,3,8,9,7,0,3,2,0,0,2.37,3.25,3.1,,,,2008-2009
6906,E0,2009-05-02,Wigan,Bolton,0,0,D,0,0,D,M Jones,16,10,7,2,14,10,9,6,2,3,0,0,2.1,3.25,3.75,,,,2008-2009
6903,E0,2009-05-02,Portsmouth,Arsenal,0,3,A,0,2,A,L Mason,12,15,4,9,9,10,5,11,3,1,1,0,3.2,3.3,2.3,,,,2008-2009
6902,E0,2009-05-02,Middlesbrough,Man United,0,2,A,0,1,A,M Halsey,11,13,5,4,7,7,3,3,1,1,0,0,6.5,3.8,1.57,,,,2008-2009
6901,E0,2009-05-02,Man City,Blackburn,3,1,H,3,0,H,M Dean,9,16,7,9,10,14,7,6,2,3,0,0,2,3.3,4,,,,2008-2009
6900,E0,2009-05-02,Chelsea,Fulham,3,1,H,2,1,H,A Wiley,13,8,5,3,6,7,5,4,0,1,0,0,1.53,3.8,7,,,,2008-2009
6907,E0,2009-05-03,Liverpool,Newcastle,3,0,H,2,0,H,P Dowd,25,3,11,3,6,8,7,1,0,2,0,1,1.25,5.5,13,,,,2008-2009
6908,E0,2009-05-03,Sunderland,Everton,0,2,A,0,0,D,M Atkinson,8,10,3,8,15,12,9,3,3,4,0,0,2.5,3.25,2.9,,,,2008-2009
6909,E0,2009-05-04,Aston Villa,Hull,1,0,H,1,0,H,M Dean,12,9,8,5,13,10,13,7,0,2,0,0,1.53,3.8,7,,,,2008-2009
6915,E0,2009-05-09,West Brom,Wigan,3,1,H,1,1,D,P Walton,12,11,10,4,12,8,5,3,2,0,0,0,2.4,3.4,2.9,,,,2008-2009
6914,E0,2009-05-09,Hull,Stoke,1,2,A,0,1,A,H Webb,14,10,5,2,12,15,5,3,0,1,0,0,2.1,3.3,3.6,,,,2008-2009
6913,E0,2009-05-09,Fulham,Aston Villa,3,1,H,1,1,D,M Halsey,15,7,11,2,10,9,7,5,1,0,0,0,2.62,3.25,2.75,,,,2008-2009
6916,E0,2009-05-09,West Ham,Liverpool,0,3,A,0,2,A,A Wiley,8,16,3,9,10,17,2,4,3,2,0,0,6.5,3.8,1.57,,,,2008-2009
6911,E0,2009-05-09,Bolton,Sunderland,0,0,D,0,0,D,R Styles,8,15,4,4,12,3,10,3,2,0,0,0,2.2,3.25,3.5,,,,2008-2009
6910,E0,2009-05-09,Blackburn,Portsmouth,2,0,H,1,0,H,M Riley,8,7,6,4,20,12,4,3,2,1,0,0,2,3.25,4,,,,2008-2009
6912,E0,2009-05-09,Everton,Tottenham,0,0,D,0,0,D,L Mason,13,4,5,2,16,10,4,5,2,3,0,0,2.3,3.3,3.2,,,,2008-2009
6917,E0,2009-05-10,Arsenal,Chelsea,1,4,A,0,2,A,P Dowd,15,16,7,8,19,12,6,2,1,0,0,0,2.6,3.25,2.8,,,,2008-2009
6918,E0,2009-05-10,Man United,Man City,2,0,H,2,0,H,C Foy,15,11,7,5,11,12,8,7,1,1,0,0,1.36,4.75,9.5,,,,2008-2009
6919,E0,2009-05-11,Newcastle,Middlesbrough,3,1,H,1,1,D,M Dean,19,11,9,5,7,15,11,1,3,1,0,0,2,3.4,3.8,,,,2008-2009
6920,E0,2009-05-13,Wigan,Man United,1,2,A,1,0,H,R Styles,13,18,5,9,11,2,5,4,0,0,0,0,12,5,1.3,,,,2008-2009
6927,E0,2009-05-16,Tottenham,Man City,2,1,H,1,0,H,M Halsey,11,9,4,3,5,7,4,7,0,1,0,0,1.83,3.5,4.5,,,,2008-2009
6921,E0,2009-05-16,Bolton,Hull,1,1,D,1,0,H,P Walton,16,20,9,12,11,9,5,7,1,2,0,0,2.2,3.3,3.4,,,,2008-2009
6922,E0,2009-05-16,Everton,West Ham,3,1,H,1,1,D,P Dowd,18,8,9,3,15,14,6,3,1,2,0,1,1.73,3.6,5,,,,2008-2009
6923,E0,2009-05-16,Man United,Arsenal,0,0,D,0,0,D,M Dean,11,14,5,11,13,14,2,6,0,5,0,0,1.67,3.5,6,,,,2008-2009
6924,E0,2009-05-16,Middlesbrough,Aston Villa,1,1,D,1,0,H,M Riley,10,8,6,6,11,16,6,8,0,2,0,0,2.5,3.4,2.75,,,,2008-2009
6925,E0,2009-05-16,Newcastle,Fulham,0,1,A,0,1,A,H Webb,12,12,6,5,7,17,6,2,0,3,1,0,1.91,3.5,4,,,,2008-2009
6926,E0,2009-05-16,Stoke,Wigan,2,0,H,0,0,D,L Probert,13,8,8,3,8,11,6,3,0,0,0,0,2.2,3.25,3.4,,,,2008-2009
6929,E0,2009-05-17,West Brom,Liverpool,0,2,A,0,1,A,M Atkinson,12,16,7,10,13,4,11,5,2,0,0,0,7,5,1.4,,,,2008-2009
6928,E0,2009-05-17,Chelsea,Blackburn,2,0,H,1,0,H,R Styles,21,8,12,5,6,6,1,4,1,2,0,0,1.3,5,11,,,,2008-2009
6930,E0,2009-05-18,Portsmouth,Sunderland,3,1,H,0,0,D,A Wiley,9,20,4,9,11,6,5,6,1,0,0,0,2.1,3.2,3.75,,,,2008-2009
6939,E0,2009-05-24,West Ham,Middlesbrough,2,1,H,1,0,H,H Webb,14,17,8,6,14,10,4,5,0,1,0,0,2.25,3.4,3.2,,,,2008-2009
6938,E0,2009-05-24,Sunderland,Chelsea,2,3,A,0,0,D,M Halsey,8,14,7,9,8,7,6,7,1,1,0,0,4,3.6,1.91,,,,2008-2009
6937,E0,2009-05-24,Man City,Bolton,1,0,H,1,0,H,M Clattenburg,20,8,12,4,8,10,15,9,0,0,0,0,1.73,3.6,5,,,,2008-2009
6936,E0,2009-05-24,Liverpool,Tottenham,3,1,H,1,0,H,P Walton,20,8,9,4,14,4,9,2,0,1,0,0,1.53,4,6.5,,,,2008-2009
6940,E0,2009-05-24,Wigan,Portsmouth,1,0,H,1,0,H,P Dowd,19,9,10,3,8,21,8,2,0,4,0,0,2.1,3.4,3.5,,,,2008-2009
6934,E0,2009-05-24,Fulham,Everton,0,2,A,0,1,A,M Riley,10,13,4,10,15,10,2,2,0,0,0,0,2.1,3.3,3.6,,,,2008-2009
6933,E0,2009-05-24,Blackburn,West Brom,0,0,D,0,0,D,M Jones,10,13,5,5,14,11,4,9,0,1,1,0,1.83,3.5,4.5,,,,2008-2009
6932,E0,2009-05-24,Aston Villa,Newcastle,1,0,H,1,0,H,C Foy,15,8,5,3,8,10,5,3,0,2,0,1,2.3,3.4,3.1,,,,2008-2009
6931,E0,2009-05-24,Arsenal,Stoke,4,1,H,4,1,H,M Atkinson,24,3,11,1,9,11,6,0,1,0,0,0,1.33,5,10,,,,2008-2009
6935,E0,2009-05-24,Hull,Man United,0,1,A,0,1,A,A Wiley,12,12,8,5,17,11,8,3,2,1,0,0,3,3.5,2.3,,,,2008-2009
6941,E0,2009-08-15,Aston Villa,Wigan,0,2,A,0,1,A,M Clattenburg,11,14,5,7,15,14,4,6,2,2,0,0,1.67,3.6,5.5,,,,2009-2010
6942,E0,2009-08-15,Blackburn,Man City,0,2,A,0,1,A,M Dean,17,8,9,5,12,9,5,4,2,1,0,0,3.6,3.25,2.1,,,,2009-2010
6943,E0,2009-08-15,Bolton,Sunderland,0,1,A,0,1,A,A Marriner,11,20,3,13,16,10,4,7,2,1,0,0,2.25,3.25,3.25,,,,2009-2010
6944,E0,2009-08-15,Chelsea,Hull,2,1,H,1,1,D,A Wiley,26,7,12,3,13,15,12,4,1,2,0,0,1.17,6.5,21,,,,2009-2010
6945,E0,2009-08-15,Everton,Arsenal,1,6,A,0,3,A,M Halsey,8,15,5,9,11,13,4,9,0,0,0,0,3.2,3.25,2.3,,,,2009-2010
6946,E0,2009-08-15,Portsmouth,Fulham,0,1,A,0,1,A,M Atkinson,16,9,4,3,11,18,6,4,3,2,0,0,2.63,3.2,2.75,,,,2009-2010
6947,E0,2009-08-15,Stoke,Burnley,2,0,H,2,0,H,S Bennett,12,9,5,5,15,10,3,6,2,2,0,0,1.91,3.3,4.33,,,,2009-2010
6948,E0,2009-08-15,Wolves,West Ham,0,2,A,0,1,A,C Foy,19,16,11,13,9,5,8,6,0,0,0,0,2.63,3.3,2.7,,,,2009-2010
6950,E0,2009-08-16,Tottenham,Liverpool,2,1,H,1,0,H,P Dowd,17,6,11,3,14,16,6,5,3,3,0,0,3.2,3.25,2.3,,,,2009-2010
6949,E0,2009-08-16,Man United,Birmingham,1,0,H,1,0,H,L Mason,26,6,17,4,13,7,13,2,1,1,0,0,1.2,6,17,,,,2009-2010
6952,E0,2009-08-18,Wigan,Wolves,0,1,A,0,1,A,M Jones,18,9,5,3,8,21,4,4,0,3,0,0,1.73,3.6,5.25,,,,2009-2010
6951,E0,2009-08-18,Sunderland,Chelsea,1,3,A,1,0,H,S Bennett,4,20,3,9,14,10,1,14,2,2,0,0,6.5,4,1.53,,,,2009-2010
6953,E0,2009-08-19,Birmingham,Portsmouth,1,0,H,0,0,D,L Probert,9,9,5,4,11,20,4,5,0,5,0,0,2,3.3,4,,,,2009-2010
6954,E0,2009-08-19,Burnley,Man United,1,0,H,1,0,H,A Wiley,8,18,2,9,8,12,1,12,2,1,0,0,9.5,5,1.33,,,,2009-2010
6955,E0,2009-08-19,Hull,Tottenham,1,5,A,1,3,A,C Foy,9,18,7,12,23,13,6,5,3,2,0,0,3.75,3.5,2,,,,2009-2010
6956,E0,2009-08-19,Liverpool,Stoke,4,0,H,2,0,H,P Walton,18,6,13,3,10,9,11,5,0,1,0,0,1.25,5.5,13,,,,2009-2010
6957,E0,2009-08-22,Arsenal,Portsmouth,4,1,H,2,1,H,S Bennett,19,9,16,4,9,10,8,4,1,0,0,0,1.17,7,19,,,,2009-2010
6958,E0,2009-08-22,Birmingham,Stoke,0,0,D,0,0,D,C Foy,8,13,6,3,8,13,3,3,0,3,0,0,2.3,3.2,3.25,,,,2009-2010
6959,E0,2009-08-22,Hull,Bolton,1,0,H,0,0,D,M Jones,12,20,5,10,19,19,4,12,3,2,0,0,2.6,3.25,2.8,,,,2009-2010
6960,E0,2009-08-22,Man City,Wolves,1,0,H,1,0,H,L Mason,16,10,11,2,7,11,5,6,0,1,0,0,1.33,4.5,12,,,,2009-2010
6961,E0,2009-08-22,Sunderland,Blackburn,2,1,H,1,1,D,A Wiley,8,18,5,5,12,14,0,10,2,1,0,0,2.1,3.25,3.75,,,,2009-2010
6962,E0,2009-08-22,Wigan,Man United,0,5,A,0,0,D,H Webb,16,16,7,13,11,8,3,5,2,2,0,0,6.5,4,1.53,,,,2009-2010
6965,E0,2009-08-23,West Ham,Tottenham,1,2,A,0,0,D,M Clattenburg,17,17,8,10,13,11,4,8,2,1,0,0,3.1,3.25,2.38,,,,2009-2010
6963,E0,2009-08-23,Burnley,Everton,1,0,H,1,0,H,P Dowd,8,17,4,11,11,13,3,7,1,0,0,0,3.4,3.3,2.2,,,,2009-2010
6964,E0,2009-08-23,Fulham,Chelsea,0,2,A,0,1,A,A Marriner,4,12,1,4,11,10,4,7,0,0,0,0,6.5,3.8,1.57,,,,2009-2010
6966,E0,2009-08-24,Liverpool,Aston Villa,1,3,A,0,2,A,M Atkinson,21,7,12,4,15,11,10,4,3,2,0,0,1.44,4.2,8,,,,2009-2010
6973,E0,2009-08-29,Wolves,Hull,1,1,D,0,1,A,S Attwell,24,5,17,4,11,15,8,2,0,2,0,0,2.1,3.3,3.6,,,,2009-2010
6967,E0,2009-08-29,Blackburn,West Ham,0,0,D,0,0,D,P Dowd,19,11,9,5,13,18,5,2,1,3,0,0,2.2,3.3,3.5,,,,2009-2010
6968,E0,2009-08-29,Bolton,Liverpool,2,3,A,1,1,D,A Wiley,8,26,5,14,14,7,5,11,3,1,1,0,7,4,1.53,,,,2009-2010
6969,E0,2009-08-29,Chelsea,Burnley,3,0,H,1,0,H,M Clattenburg,27,3,17,0,7,5,10,1,0,1,0,0,1.14,8,21,,,,2009-2010
6970,E0,2009-08-29,Man United,Arsenal,2,1,H,0,1,A,M Dean,10,9,4,3,21,15,6,5,3,6,0,0,2.2,3.3,3.5,,,,2009-2010
6971,E0,2009-08-29,Stoke,Sunderland,1,0,H,1,0,H,M Jones,13,9,7,6,9,8,10,10,0,2,0,0,2.38,3.25,3.2,,,,2009-2010
6972,E0,2009-08-29,Tottenham,Birmingham,2,1,H,0,0,D,P Walton,20,11,14,6,12,10,7,3,2,2,0,0,1.36,4.75,9,,,,2009-2010
6975,E0,2009-08-30,Everton,Wigan,2,1,H,0,0,D,L Probert,26,12,14,7,11,24,12,5,1,5,0,0,1.73,3.6,5.25,,,,2009-2010
6976,E0,2009-08-30,Portsmouth,Man City,0,1,A,0,1,A,H Webb,11,12,6,8,12,7,3,11,2,1,0,0,6.5,3.8,1.57,,,,2009-2010
6974,E0,2009-08-30,Aston Villa,Fulham,2,0,H,1,0,H,S Bennett,9,6,4,3,9,9,9,4,1,2,0,0,1.73,3.6,5.25,,,,2009-2010
6977,E0,2009-09-12,Blackburn,Wolves,3,1,H,1,0,H,S Bennett,13,9,10,5,13,16,10,6,1,2,0,0,1.83,3.5,4.5,,,,2009-2010
6978,E0,2009-09-12,Liverpool,Burnley,4,0,H,2,0,H,L Mason,27,6,16,3,8,10,7,5,0,2,0,0,1.2,6.5,15,,,,2009-2010
6979,E0,2009-09-12,Man City,Arsenal,4,2,H,1,0,H,M Clattenburg,10,19,6,9,13,12,3,12,3,2,0,0,2.88,3.25,2.5,,,,2009-2010
6980,E0,2009-09-12,Portsmouth,Bolton,2,3,A,1,2,A,C Foy,21,14,11,6,17,17,7,5,2,0,0,0,2.6,3.2,2.8,,,,2009-2010
6981,E0,2009-09-12,Stoke,Chelsea,1,2,A,1,1,D,M Dean,4,18,2,10,13,11,4,14,3,3,0,0,9,4.5,1.4,,,,2009-2010
6982,E0,2009-09-12,Sunderland,Hull,4,1,H,1,1,D,M Atkinson,7,6,4,5,18,15,7,8,2,2,0,0,1.75,3.5,5,,,,2009-2010
6983,E0,2009-09-12,Tottenham,Man United,1,3,A,1,2,A,A Marriner,11,17,7,13,16,13,3,9,3,2,0,1,3.1,3.4,2.3,,,,2009-2010
6984,E0,2009-09-12,Wigan,West Ham,1,0,H,0,0,D,A Wiley,12,12,6,5,13,11,6,7,2,1,0,0,2.3,3.25,3.25,,,,2009-2010
6986,E0,2009-09-13,Fulham,Everton,2,1,H,0,1,A,P Walton,14,6,8,6,6,10,5,3,1,0,0,0,2.6,3.2,2.8,,,,2009-2010
6985,E0,2009-09-13,Birmingham,Aston Villa,0,1,A,0,0,D,H Webb,11,12,7,5,10,20,7,1,1,2,0,0,3.4,3.25,2.25,,,,2009-2010
6992,E0,2009-09-19,West Ham,Liverpool,2,3,A,2,2,D,A Marriner,8,19,5,15,13,17,4,4,3,3,0,0,6.5,4,1.53,,,,2009-2010
6991,E0,2009-09-19,Hull,Birmingham,0,1,A,0,0,D,P Dowd,16,14,11,9,15,13,10,8,0,2,0,0,2.4,3.25,3,,,,2009-2010
6990,E0,2009-09-19,Burnley,Sunderland,3,1,H,1,1,D,C Foy,10,8,3,5,4,15,4,4,0,3,0,0,2.88,3.25,2.5,,,,2009-2010
6987,E0,2009-09-19,Arsenal,Wigan,4,0,H,1,0,H,M Jones,23,8,11,5,6,18,6,4,2,2,0,0,1.25,5.5,13,,,,2009-2010
6988,E0,2009-09-19,Aston Villa,Portsmouth,2,0,H,2,0,H,S Attwell,7,17,5,12,17,12,7,5,2,0,0,0,1.4,4.2,10,,,,2009-2010
6989,E0,2009-09-19,Bolton,Stoke,1,1,D,0,0,D,M Clattenburg,11,10,5,6,6,11,4,6,2,2,0,0,2.1,3.25,3.75,,,,2009-2010
6995,E0,2009-09-20,Man United,Man City,4,3,H,1,1,D,M Atkinson,21,10,11,6,15,14,11,1,2,2,0,0,1.57,4,6,,,,2009-2010
6993,E0,2009-09-20,Chelsea,Tottenham,3,0,H,1,0,H,H Webb,25,9,15,4,7,9,11,3,0,2,0,0,1.5,4,7,,,,2009-2010
6994,E0,2009-09-20,Everton,Blackburn,3,0,H,1,0,H,L Mason,18,7,11,4,15,18,6,2,1,2,0,0,1.8,3.3,5,,,,2009-2010
6996,E0,2009-09-20,Wolves,Fulham,2,1,H,1,0,H,K Friend,12,3,4,1,14,11,3,3,1,1,0,0,2.5,3.25,2.88,,,,2009-2010
