player_id,name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,team,yellow,red,npg,npxG,xGChain,xGBuildup
4513,Tom Thorpe,2014,Sub,1,0,0,1,0.0,0,0.0,0,Manchester United,0,0,0,0.0,0.0,0.0
4525,Anderson,2014,Sub,1,0,0,19,0.0,0,0.0881339982151985,1,Manchester United,0,0,0,0.0,0.0,0.0
4528,Alejandro Faurlin,2014,MC,2,0,3,94,0.1125579997897148,0,0.4859839975833893,1,Queens Park Rangers,0,0,0,0.1125579997897148,0.0551917999982833,0.0225357003509998
4530,Valentin Roberge,2014,DC,1,0,1,90,0.2825590074062347,0,0.0,0,Sunderland,1,0,0,0.2825590074062347,0.0,0.0
4531,Stuart O'Keefe,2014,Sub,2,0,0,88,0.0,0,0.0199461001902818,1,Crystal Palace,0,0,0,0.0,0.0199461001902818,0.0199461001902818
4532,Gary Taylor-Fletcher,2014,Sub,1,0,0,16,0.0,0,0.0,0,Leicester,0,0,0,0.0,0.0,0.0
4536,Nani,2014,Sub,1,0,0,41,0.0,0,0.0,0,Manchester United,0,0,0,0.0,0.0731491968035698,0.0731491968035698
4764,Jean-Philippe Gbamin,2021,MC,3,0,0,67,0.0,0,0.0,0,Everton,0,0,0,0.0,0.0582825988531112,0.0582825988531112
4764,Jean-Philippe Gbamin,2020,Sub,1,0,0,9,0.0,0,0.0,0,Everton,0,0,0,0.0,0.0,0.0
4764,Jean-Philippe Gbamin,2019,Sub,2,0,0,135,0.0,0,0.0,0,Everton,0,0,0,0.0,0.0,0.0
4866,Aboubakar Kamara,2020,FW,11,0,4,303,0.6549197994172573,0,0.3289684951305389,6,Fulham,1,1,0,0.6549197994172573,1.1032148208469152,0.1823261976242065
4866,Aboubakar Kamara,2018,Sub,13,3,21,678,3.527876043692231,0,0.7714658081531525,11,Fulham,2,0,2,2.005538696423173,4.646234441548586,1.9579853024333715
4883,Bruno Ecuele Manga,2018,DC,38,0,10,3374,1.2095466200262308,1,0.2851451346650719,6,Cardiff,0,0,0,1.2095466200262308,1.074945715256035,0.9345037108287216
4918,Patrick Cutrone,2020,Sub,2,0,1,21,0.0714574977755546,0,0.0,0,Wolverhampton Wanderers,0,0,0,0.0714574977755546,0.0714574977755546,0.0
4918,Patrick Cutrone,2019,Sub,12,2,11,291,2.288807984441519,0,0.4840546064078808,2,Wolverhampton Wanderers,0,0,2,2.288807984441519,2.311262581497431,0.0
5043,Kiko Femenía,2021,DR,27,0,3,2157,0.061692101880908,5,3.5831768922507763,23,Watford,2,0,0,0.061692101880908,3.984043716453016,3.022937606088817
5043,Kiko Femenía,2019,DR,28,0,5,2253,0.1220470387488603,0,1.2010103035718205,18,Watford,5,0,0,0.1220470387488603,3.485389007255435,2.782933228649199
5043,Kiko Femenía,2018,Sub,29,1,6,2034,0.4993320116773247,1,1.6402669809758663,13,Watford,1,0,1,0.4993320116773247,5.872224994003773,4.867890723049641
5043,Kiko Femenía,2017,Sub,23,1,9,1722,0.2966681942343712,1,1.52979302033782,18,Watford,2,0,1,0.2966681942343712,4.017037974670529,2.925942691974342
5050,Clement Lenglet,2023,DC,14,0,7,1167,0.9835287630558014,1,0.8562045320868492,2,Aston Villa,3,0,0,0.9835287630558014,7.290762335062027,7.290762335062027
5050,Clement Lenglet,2022,Sub,26,0,13,2039,0.960752010345459,2,0.7074382677674294,6,Tottenham,3,0,0,0.960752010345459,8.319994319230318,8.151936292648315
5061,Kepa,2024,GK,2,0,0,180,0.0,0,0.0,0,Bournemouth,0,0,0,0.0,0.0,0.0
5061,Kepa,2022,GK,29,0,0,2567,0.0,0,0.0,0,Chelsea,1,0,0,0.0,4.026800500229001,4.026800500229001
5061,Kepa,2021,GK,4,0,0,360,0.0,0,0.0,0,Chelsea,0,0,0,0.0,0.7405957020819187,0.7405957020819187
5061,Kepa,2020,GK,7,0,0,582,0.0,0,0.0,0,Chelsea,1,0,0,0.0,0.3050248054787516,0.3050248054787516
5061,Kepa,2019,GK,33,0,0,2970,0.0,0,0.0,0,Chelsea,0,0,0,0.0,5.265828628093004,5.265828628093004
5061,Kepa,2018,GK,36,0,0,3240,0.0,0,0.0,0,Chelsea,2,0,0,0.0,5.416643293574452,5.416643293574452
5065,Diego Rico,2019,DML,27,0,11,2346,0.336594795808196,4,2.5829767948016524,31,Bournemouth,6,0,0,0.336594795808196,4.199678809382021,3.4121973905712366
5065,Diego Rico,2018,DML,12,0,9,600,0.1808892041444778,0,1.2170702759176493,11,Bournemouth,1,0,0,0.1808892041444778,1.2552982969209552,0.6581917908042669
5073,Florian Lejeune,2019,DC,6,2,4,442,0.3811471899971366,0,0.0512491986155509,1,Newcastle United,0,0,2,0.3811471899971366,0.2689419984817505,0.206484206020832
5073,Florian Lejeune,2018,DC,12,0,7,1057,0.2765633957460522,0,0.2914360947906971,6,Newcastle United,0,0,0,0.2765633957460522,2.351591290906072,2.2786528896540403
5073,Florian Lejeune,2017,DC,24,0,13,2103,0.3279310492798686,2,1.53646370023489,7,Newcastle United,3,0,0,0.3279310492798686,2.682085182517767,2.616800971329212
5085,Marc Navarro,2018,DR,2,0,0,87,0.0,0,0.0,0,Watford,0,0,0,0.0,0.0,0.0
5086,Marc Roca,2022,DMC,32,1,34,2375,2.0919028762727976,2,3.2171000884845853,33,Leeds,7,0,1,2.0919028762727976,6.89039168599993,4.839499623514712
5087,Roberto Jiménez,2019,Sub,8,0,0,687,0.0,0,0.0,0,West Ham,0,0,0,0.0,0.1229031011462211,0.1229031011462211
5136,Estupiñán,2024,Sub,2,0,3,100,0.0637832600623369,0,0.2429196089506149,4,Brighton,0,0,0,0.0637832600623369,0.2132713943719864,0.2054262012243271
5136,Estupiñán,2023,DL,19,2,11,1239,1.034091948531568,3,3.28635298833251,26,Brighton,4,0,2,1.034091948531568,8.131439451128244,5.950095744803548
5136,Estupiñán,2022,Sub,35,1,30,2707,2.3249325277283788,5,5.642439822666347,50,Brighton,4,0,1,2.3249325277283788,18.086723536252972,12.671537213027475
5176,Ryan Babel,2018,FWL,16,5,27,1276,5.748055808246136,3,2.5483999252319336,23,Fulham,3,0,5,5.748055808246136,10.397958263754845,4.037539223209024
5191,Álvaro Fernández,2021,GK,12,0,0,1080,0.0,0,0.0,0,Brentford,0,0,0,0.0,0.3428560979664325,0.3428560979664325
5215,Florent Hadergjonaj,2018,DMR,24,0,6,1843,0.2224597949534654,0,1.3806975008919835,23,Huddersfield,1,0,0,0.2224597949534654,2.3094958178699017,1.3660813998430967
5215,Florent Hadergjonaj,2017,Sub,23,0,9,1675,0.5611832942813635,1,1.2935401927679775,24,Huddersfield,3,0,0,0.5611832942813635,3.0551983062177896,2.2017195746302605
5219,Aleksandar Dragovic,2017,DR,11,0,1,765,0.110555000603199,0,0.0,0,Leicester,2,0,0,0.110555000603199,1.010572612285614,1.010572612285614
5220,Kai Havertz,2024,FW,5,2,11,450,2.297766752541065,1,0.7511811926960945,4,Arsenal,0,0,2,2.297766752541065,3.654039613902569,0.63772813975811
5220,Kai Havertz,2023,MC,37,13,69,2651,13.465729914605618,7,5.814370539039373,45,Arsenal,11,0,12,12.704561084508896,24.790123470127583,9.346141943708062
5220,Kai Havertz,2022,FWL,35,7,71,2613,12.77656376361847,1,3.5748752877116203,38,Chelsea,5,0,6,12.015389770269394,17.850972719490528,5.238859623670578
5220,Kai Havertz,2021,Sub,29,8,56,1829,10.670876573771238,3,2.567781189456582,21,Chelsea,3,0,8,10.670876573771238,17.61883545666933,5.07429869286716
5220,Kai Havertz,2020,AMC,27,4,33,1523,6.352187737822533,3,1.5533829852938652,18,Chelsea,2,0,4,6.352187737822533,10.38293974660337,4.811912000179291
5221,Leon Bailey,2024,AMR,4,0,5,220,0.6671746000647545,0,0.5148944780230522,4,Aston Villa,1,0,0,0.6671746000647545,1.171436332166195,0.4879090115427971
5221,Leon Bailey,2023,AMR,35,10,53,2112,6.4655649326741695,9,10.29915790259838,51,Aston Villa,5,0,10,6.4655649326741695,17.98974223807454,6.671372391283512
5221,Leon Bailey,2022,FWR,33,4,51,2031,4.778411947190762,4,5.5339578883722425,30,Aston Villa,4,0,4,4.778411947190762,13.001362528651953,3.578845404088497
5221,Leon Bailey,2021,Sub,18,1,21,723,1.4925615042448044,2,0.6773803047835827,7,Aston Villa,3,0,1,1.4925615042448044,2.510905209928751,0.6678759902715683
5228,Renato Sanches,2017,MC,12,0,12,703,0.3692075982689857,0,0.2528506983071565,6,Swansea,1,0,0,0.3692075982689857,1.2484090775251389,0.9803172778338194
5232,Alexander Isak,2024,FW,5,1,11,408,1.2649062983691692,1,0.6208376660943031,4,Newcastle United,0,0,1,1.2649062983691692,2.0034062415361404,0.2499202638864517
5232,Alexander Isak,2023,FW,30,21,78,2305,22.07426631450653,2,3.652040131390095,27,Newcastle United,1,0,16,17.507253035902977,24.041151970624924,5.754798140376806
5232,Alexander Isak,2022,FW,22,10,51,1530,8.784851711243391,1,1.7707323329523206,15,Newcastle United,3,0,8,7.262516763061285,11.15905637666583,2.8647358743473887
5234,Jesús Vallejo,2019,DC,2,0,0,163,0.0,0,0.0,0,Wolverhampton Wanderers,1,0,0,0.0,0.0583947002887725,0.0583947002887725
5240,Ondrej Duda,2019,AMC,10,0,10,737,0.5319724082946777,0,1.5336715430021286,16,Norwich,0,0,0,0.5319724082946777,1.9886052273213863,1.0739875845611095
5245,Bernardo,2020,Sub,3,0,4,201,0.3176679909229278,0,0.1736509948968887,2,Brighton,0,0,0,0.3176679909229278,0.2732999920845032,0.0921647027134895
5245,Bernardo,2019,Sub,14,0,7,678,0.4542922992259264,0,0.9403806142508984,4,Brighton,1,0,0,0.4542922992259264,2.1200716234743595,1.3338906057178974
5245,Bernardo,2018,DL,22,0,8,1740,0.3528814036399126,1,0.5762904193252325,10,Brighton,4,0,0,0.3528814036399126,2.304969659075141,1.7213228698819876
5247,Naby Keita,2022,Sub,8,0,10,290,0.4318549875169992,0,0.7309129983186722,8,Liverpool,1,0,0,0.4318549875169992,1.4848380237817764,0.3737828060984611
5247,Naby Keita,2021,MC,23,3,26,1181,2.1447856165468693,1,1.812413688749075,15,Liverpool,3,0,3,2.1447856165468693,7.787591747939587,5.404158726334572
5247,Naby Keita,2020,MC,10,0,9,525,0.3932590968906879,0,0.9129509832710028,6,Liverpool,1,0,0,0.3932590968906879,3.5902223363518715,2.329714320600033
5247,Naby Keita,2019,Sub,18,2,12,812,1.7233739290386438,3,3.2155399341136217,15,Liverpool,1,0,2,1.7233739290386438,9.588450014591215,5.729770809412003
5247,Naby Keita,2018,MC,25,2,27,1407,2.545635223388672,1,1.069607688114047,9,Liverpool,0,0,2,2.545635223388672,12.775824151933191,9.896367259323595
5248,Marcel Sabitzer,2022,Sub,11,0,11,635,0.6979504860937595,1,1.3641165122389791,10,Manchester United,1,0,0,0.6979504860937595,4.193243402987719,3.0633304938673973
5256,Oliver Burke,2020,FW,25,1,25,1272,2.6037588827311997,1,2.620451921597123,15,Sheffield United,2,0,1,2.6037588827311997,6.119536662474275,1.0531198028475046
5256,Oliver Burke,2017,Sub,15,0,4,336,0.4550080150365829,2,0.4694495080038905,4,West Bromwich Albion,0,0,0,0.4550080150365829,1.016181718558073,0.231693297624588
5261,Kevin Danso,2019,DL,6,0,1,272,0.0780709013342857,1,0.0789782032370567,1,Southampton,0,1,0,0.0780709013342857,0.4979417975991964,0.4979417975991964
5264,Caglar Söyüncü,2022,DC,7,1,5,527,0.3382616676390171,0,0.1161900013685226,1,Leicester,2,0,1,0.3382616676390171,1.3646280579268932,1.3646280579268932
5264,Caglar Söyüncü,2021,DC,28,1,8,2500,1.008084572851658,0,0.08737170137465,3,Leicester,5,0,1,1.008084572851658,5.909224271774292,5.82185136154294
5264,Caglar Söyüncü,2020,DC,23,1,10,1802,0.5392078021541238,0,0.3269755970686674,7,Leicester,2,0,1,0.5392078021541238,7.39042928814888,7.368662297725677
5264,Caglar Söyüncü,2019,DC,34,1,17,3042,1.4316151961684227,1,0.3101939000189304,5,Leicester,4,1,1,1.4316151961684227,6.562315622344613,6.4558115396648645
5264,Caglar Söyüncü,2018,DC,6,0,2,373,0.0558414012193679,0,0.0,0,Leicester,1,0,0,0.0558414012193679,0.5203310875222087,0.5203310875222087
5274,Michael Hector,2020,DC,4,0,1,266,0.0863972976803779,0,0.019498199224472,1,Fulham,2,0,0,0.0863972976803779,0.4653735049068928,0.4458755142986774
5304,Mikel Merino,2017,Sub,24,1,16,1336,0.5061763650737703,1,0.7422156911343336,16,Newcastle United,4,0,1,0.5061763650737703,3.658787349238992,3.2360308170318604
5355,Jacob Bruun Larsen,2023,Sub,32,6,44,1272,5.2944221664220095,0,1.4546170141547918,25,Burnley,1,0,5,4.533253343775868,7.313723993487656,2.519299939274788
5360,Weston McKennie,2022,Sub,19,0,13,1450,0.590064475312829,1,0.7054706662893295,13,Leeds,7,0,0,0.590064475312829,2.814117079600692,1.99333081394434
5453,Moritz Bauer,2017,DR,15,0,3,1311,0.1535779032856226,0,1.0045691952109337,14,Stoke,4,0,0,0.1535779032856226,1.9761534817516804,0.9067012965679168
5542,Grant Leadbitter,2016,MC,13,1,13,707,0.7558514047414064,0,0.2924201972782612,8,Middlesbrough,1,0,1,0.7558514047414064,1.6179066002368927,0.8440810963511467
5543,Gabriel Jesus,2024,Sub,3,0,0,12,0.0,0,0.0,0,Arsenal,2,0,0,0.0,0.0,0.0
5543,Gabriel Jesus,2023,Sub,27,4,55,1496,7.291733928024769,5,4.235467437654734,28,Arsenal,6,0,4,7.291733928024769,15.054804097861052,5.210432682186365
5543,Gabriel Jesus,2022,FW,26,11,77,2107,16.171134389936924,6,4.243733491748571,31,Arsenal,6,0,10,15.409974373877048,22.476388424634933,6.94562154635787
5543,Gabriel Jesus,2021,Sub,28,8,64,1885,10.153561741113664,8,5.913651751354337,38,Manchester City,1,0,7,9.392391830682756,19.491168478503823,6.3471613842993975
5543,Gabriel Jesus,2020,FW,29,9,55,2053,9.653350956737995,4,3.549695127643645,31,Manchester City,2,0,9,9.653350956737995,17.878482265397906,6.2336467280983925
5543,Gabriel Jesus,2019,FW,34,14,101,2022,21.01520355977118,7,3.598858524113893,32,Manchester City,3,0,14,20.254034588113427,27.65223414450884,7.181312914937735
5543,Gabriel Jesus,2018,Sub,29,7,43,993,12.621455237269402,3,2.651642894372344,21,Manchester City,1,0,6,11.860289201140404,16.59241919964552,4.99089097417891
5543,Gabriel Jesus,2017,FW,29,13,55,1692,15.36618173867464,3,2.307676523923874,18,Manchester City,6,0,13,13.843847759068012,20.5614745169878,6.514695975929499
5543,Gabriel Jesus,2016,AMR,10,7,24,649,7.243854932487011,4,1.890662670135498,10,Manchester City,2,0,6,6.48272293061018,8.800843104720116,1.1323138177394867
5544,Angus Gunn,2021,GK,9,0,0,810,0.0,0,0.0,0,Norwich,0,0,0,0.0,0.2774380147457123,0.2774380147457123
5544,Angus Gunn,2019,GK,10,0,0,900,0.0,0,0.0,0,Southampton,0,0,0,0.0,0.4860540181398392,0.4860540181398392
5544,Angus Gunn,2018,GK,12,0,0,1080,0.0,0,0.0,0,Southampton,0,0,0,0.0,0.3339809998869896,0.3339809998869896
5545,Wilfred Ndidi,2024,DMC,5,0,6,439,0.2646634578704834,3,1.9578385166823864,6,Leicester,1,0,0,0.2646634578704834,3.029427550733089,0.9201458869501948
5545,Wilfred Ndidi,2022,MC,27,0,7,1691,0.1515615982934832,0,0.0530797010287642,3,Leicester,4,0,0,0.1515615982934832,2.460558785125613,2.331264717504382
5545,Wilfred Ndidi,2021,DMC,19,0,14,1621,0.5835882108658552,0,0.0764130018651485,2,Leicester,4,0,0,0.5835882108658552,4.509538160637021,4.185820620507002
5545,Wilfred Ndidi,2020,DC,26,1,16,2181,0.5960322907194495,4,1.3334988076239824,16,Leicester,6,0,1,0.5960322907194495,10.230051901191471,8.725674789398909
5545,Wilfred Ndidi,2019,DMC,32,2,26,2679,1.727272005751729,1,0.5916656069457531,15,Leicester,6,0,2,1.727272005751729,10.079844063147902,9.054950127378106
5545,Wilfred Ndidi,2018,DMC,38,2,55,3305,3.119846511632204,0,1.6935293599963188,22,Leicester,8,0,2,3.119846511632204,10.33212916413322,7.799395915586501
5545,Wilfred Ndidi,2017,MC,33,0,41,2902,1.5658826967701316,3,0.5101174954324961,11,Leicester,6,2,0,1.5658826967701316,7.971068240702152,6.808556106872857
5545,Wilfred Ndidi,2016,MC,17,2,31,1523,1.8456833129748704,1,0.9799964837729932,6,Leicester,0,0,2,1.8456833129748704,2.9463370591402054,1.896820118650794
5548,Andrew Eleftheriou,2016,Sub,1,0,0,52,0.0,0,0.0485430993139743,1,Watford,0,0,0,0.0,0.0,0.0
5549,Luka Milivojevic,2022,Sub,18,0,7,489,0.2416350301355123,0,0.1513487976044416,2,Crystal Palace,2,0,0,0.2416350301355123,0.9400026239454746,0.7964588776230812
5549,Luka Milivojevic,2021,Sub,15,0,8,776,0.2893700925633311,0,0.6418907046318054,10,Crystal Palace,1,0,0,0.2893700925633311,2.9156328924000263,2.594489369541406
5549,Luka Milivojevic,2020,Sub,31,1,19,2374,2.213461126666516,1,1.7734648771584034,21,Crystal Palace,8,1,0,0.6911234292201698,6.36730165919289,5.705258479341865
5549,Luka Milivojevic,2019,MC,31,3,31,2519,2.4957163175567985,1,1.7364525254815817,29,Crystal Palace,12,0,1,0.9733782848343252,4.50462407246232,3.986329201608896
5549,Luka Milivojevic,2018,MC,38,12,57,3420,10.49101559491828,2,3.390341717749834,59,Crystal Palace,10,0,2,2.1181955304928124,9.534868837334216,8.298606096766889
5549,Luka Milivojevic,2017,MC,36,10,42,3087,7.874590067192912,1,1.2642450015991926,21,Crystal Palace,8,0,3,1.785385811701417,8.746629910543561,8.064284989610314
5549,Luka Milivojevic,2016,MC,14,2,14,1230,1.9874194264411928,0,0.6430021040141582,5,Crystal Palace,4,0,0,0.4650815967470407,2.551720794290304,1.9109944943338637
5550,Evandro,2016,AMC,11,0,3,581,0.1212319983169436,0,0.7039093896746635,11,Hull,1,0,0,0.1212319983169436,0.6327421013265848,0.358975201845169
5551,Omar Elabdellaoui,2016,MR,8,0,0,616,0.0,0,0.1120546013116836,4,Hull,0,0,0,0.0,0.981469999998808,0.9345790017396212
5552,Nick Pope,2024,GK,5,0,0,450,0.0,0,0.0,0,Newcastle United,0,0,0,0.0,1.2511054500937462,1.2511054500937462
5552,Nick Pope,2023,GK,15,0,1,1347,0.0164986308664083,0,0.0,0,Newcastle United,1,0,0,0.0164986308664083,4.397169943898916,4.397169943898916
5552,Nick Pope,2022,GK,37,0,0,3261,0.0,0,0.0174218993633985,1,Newcastle United,3,1,0,0.0,6.256090926006436,6.238660858944058
5552,Nick Pope,2021,GK,36,0,0,3240,0.0,0,0.0706123001873493,2,Burnley,1,0,0,0.0,3.3429428171366453,3.272330516949296
5552,Nick Pope,2020,GK,32,0,0,2880,0.0,0,0.0860504992306232,2,Burnley,1,0,0,0.0,1.1779347462579608,1.09188465308398
5552,Nick Pope,2019,GK,38,0,0,3420,0.0,0,0.1997063979506492,3,Burnley,1,0,0,0.0,2.2495602518320084,2.0879275538027287
5552,Nick Pope,2017,GK,35,0,0,3115,0.0,0,0.1990970037877559,4,Burnley,3,0,0,0.0,0.548972686752677,0.5011657867580652
5553,Declan Rice,2024,MC,4,0,3,319,0.1735135428607463,0,0.5710901543498039,2,Arsenal,2,1,0,0.1735135428607463,1.7585674077272415,1.0572554171085358
5553,Declan Rice,2023,MC,38,7,58,3256,3.186093623749912,8,5.895036246627569,47,Arsenal,5,0,7,3.186093623749912,19.678100544027984,16.131323732435703
5553,Declan Rice,2022,DMC,37,4,36,3268,2.2349475855007768,1,2.33805207721889,36,West Ham,5,0,4,1.4737785691395402,10.850467165000737,8.603918568231165
5553,Declan Rice,2021,DMC,36,1,26,3175,1.0442513916641474,4,1.5558669045567513,23,West Ham,8,0,1,1.0442513916641474,15.582119937054811,14.247515995055435
5553,Declan Rice,2020,DMC,32,2,28,2880,3.191765470430255,1,1.9789338074624536,23,West Ham,2,0,1,1.669427564367652,10.661635948345063,9.188757190480828
5553,Declan Rice,2019,DMC,38,1,31,3420,1.2663896903395653,3,1.3063043979927895,22,West Ham,6,0,1,1.2663896903395653,8.693384418264031,7.636570465750992
5553,Declan Rice,2018,DMC,34,2,22,3009,1.2335703996941447,0,0.6429658159613609,9,West Ham,4,0,2,1.2335703996941447,8.087484509684145,7.640720290131867
5553,Declan Rice,2017,Sub,26,0,5,1419,0.2339269053190946,0,0.0907731987535953,2,West Ham,1,0,0,0.2339269053190946,1.2380961067974567,1.034030707553029
5553,Declan Rice,2016,Sub,1,0,0,1,0.0,0,0.0,0,West Ham,0,0,0,0.0,0.0773535966873169,0.0773535966873169
5554,Luciano Narsingh,2017,Sub,18,1,9,607,1.1216849964112043,0,0.9455582015216352,10,Swansea,0,0,1,1.1216849964112043,2.355178203433752,1.061137404292822
5554,Luciano Narsingh,2016,Sub,13,0,2,400,0.1758510023355484,3,0.6974846012890339,7,Swansea,0,0,0,0.1758510023355484,1.5234705843031406,0.7816392928361893
5555,Dominic Calvert-Lewin,2024,FW,5,2,11,424,2.0948054529726505,1,0.431667298078537,1,Everton,0,0,2,2.0948054529726505,1.6955772042274475,0.2905395850539207
5555,Dominic Calvert-Lewin,2023,FW,32,7,73,2234,13.627293583005669,2,3.068425781559199,19,Everton,2,0,5,12.104955926537514,11.614983171224594,1.8352613244205715
5555,Dominic Calvert-Lewin,2022,Sub,17,2,31,1197,6.498087804764509,1,1.2365073096007109,9,Everton,3,0,1,5.736918967217207,8.038987591862679,1.9899096544831991
5555,Dominic Calvert-Lewin,2021,FW,17,5,33,1297,6.218367507681251,2,1.659819481894374,10,Everton,2,0,3,3.9349023085087538,5.950977586209774,1.9578842744231224
5555,Dominic Calvert-Lewin,2020,FW,33,16,83,2878,18.21051686815917,0,2.1018170565366745,18,Everton,3,0,16,18.21051686815917,19.88430229574442,4.270792106166482
5555,Dominic Calvert-Lewin,2019,FW,36,13,85,2639,16.109829664230347,1,1.3362244945019484,15,Everton,9,0,13,16.109829664230347,17.212487518787384,3.896764546632767
5555,Dominic Calvert-Lewin,2018,Sub,35,6,52,1763,6.1705089416354895,2,1.6395719181746244,12,Everton,3,0,6,6.1705089416354895,8.36876049079001,1.3697870038449764
5555,Dominic Calvert-Lewin,2017,DMR,32,4,42,1861,5.436773799359798,6,3.065156100317836,20,Everton,4,0,4,5.436773799359798,9.517183855175972,3.410160537809133
5555,Dominic Calvert-Lewin,2016,AMC,11,1,7,340,1.245162097737193,0,0.0,0,Everton,1,0,1,1.245162097737193,1.3887297566980124,0.2223119065165519
5556,Ademola Lookman,2021,Sub,26,6,26,1470,4.781360968947411,0,1.812361997552216,23,Leicester,2,0,6,4.781360968947411,11.409113086760044,5.64014358818531
5556,Ademola Lookman,2020,Sub,34,4,69,2765,6.251115549355745,4,5.258410016074777,61,Fulham,5,0,4,5.489946853369474,15.35522646829486,7.334160039201379
5556,Ademola Lookman,2018,Sub,21,0,12,575,1.5689684599637983,2,1.6114375740289688,10,Everton,0,0,0,1.5689684599637983,4.338542144745588,2.2015608362853527
5556,Ademola Lookman,2017,Sub,7,0,3,145,0.1449168026447296,0,0.0077863498590886,1,Everton,0,0,0,0.1449168026447296,0.7546356762759387,0.6210472229868174
5556,Ademola Lookman,2016,Sub,8,1,16,289,1.1416975036263466,0,0.0,0,Everton,0,0,1,1.1416975036263466,1.4896504878997805,0.4487139955163002
5557,Ben Woodburn,2017,Sub,1,0,0,5,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.0,0.0
5557,Ben Woodburn,2016,Sub,5,0,2,83,0.0747347027063369,0,0.0,0,Liverpool,0,0,0,0.0747347027063369,0.0811076015233993,0.0189105998724699
5558,Brandon Mason,2016,DL,2,0,0,111,0.0,0,0.0,0,Watford,0,0,0,0.0,0.0,0.0
5559,Dion Pereira,2016,Sub,2,0,0,19,0.0,0,0.0425821989774704,1,Watford,0,0,0,0.0,0.0425821989774704,0.0
5560,Scott McTominay,2024,Sub,2,0,1,15,0.1260273307561874,0,0.0,0,Manchester United,0,0,0,0.1260273307561874,0.1260273307561874,0.0
5560,Scott McTominay,2023,Sub,32,7,44,1861,6.777370238676667,1,1.0619673654437063,11,Manchester United,2,0,7,6.777370238676667,9.31455492042005,3.7229946237057447
5560,Scott McTominay,2022,MC,24,1,13,1133,1.8013716908171773,0,1.078185809776187,8,Manchester United,8,0,1,1.8013716908171773,6.004832318983972,3.5477124359458685
5560,Scott McTominay,2021,DMC,30,1,27,2410,1.47690190654248,1,1.6853308789432049,23,Manchester United,9,0,1,1.47690190654248,8.39546657167375,6.715101003646851
